Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2015-10-16 00:00:00-04:00,62.43000030517578,62.650001525878906,62.09000015258789,62.43000030517578,47.63465881347656,17456600,0.0,0.0
2015-10-19 00:00:00-04:00,62.0,62.77000045776367,61.90999984741211,62.220001220703125,47.474430084228516,14510400,0.0,0.0
2015-10-20 00:00:00-04:00,62.36000061035156,62.81999969482422,62.08000183105469,62.52000045776367,47.70333480834961,11545100,0.0,0.0
2015-10-21 00:00:00-04:00,62.880001068115234,62.959999084472656,62.04999923706055,62.060001373291016,47.35234451293945,12113400,0.0,0.0
2015-10-22 00:00:00-04:00,62.41999816894531,63.58000183105469,62.41999816894531,63.189998626708984,48.21455001831055,15295700,0.0,0.0
2015-10-23 00:00:00-04:00,63.630001068115234,64.19000244140625,63.5,63.869998931884766,48.7333984375,16985200,0.0,0.0
2015-10-26 00:00:00-04:00,63.84000015258789,63.9900016784668,63.40999984741211,63.900001525878906,48.75628662109375,13880200,0.0,0.0
2015-10-27 00:00:00-04:00,63.529998779296875,63.86000061035156,63.310001373291016,63.63999938964844,48.55790710449219,8831900,0.0,0.0
2015-10-28 00:00:00-04:00,63.70000076293945,65.73999786376953,63.689998626708984,65.5,49.977108001708984,17962000,0.0,0.0
2015-10-29 00:00:00-04:00,65.26000213623047,65.83000183105469,64.87999725341797,65.20999908447266,49.755828857421875,12753700,0.0,0.0
2015-10-30 00:00:00-04:00,65.30000305175781,65.33999633789062,64.12999725341797,64.25,49.02333450317383,15731400,0.0,0.0
2015-11-02 00:00:00-05:00,64.44999694824219,65.75,64.38999938964844,65.54000091552734,50.007625579833984,15253300,0.0,0.0
2015-11-03 00:00:00-05:00,65.29000091552734,66.0999984741211,65.16999816894531,65.77999877929688,50.19074249267578,11519500,0.0,0.0
2015-11-04 00:00:00-05:00,66.01000213623047,66.1500015258789,65.62999725341797,65.8499984741211,50.244144439697266,11388400,0.0,0.0
2015-11-05 00:00:00-05:00,65.79000091552734,66.66999816894531,65.75,66.44000244140625,50.694339752197266,12715900,0.0,0.0
2015-11-06 00:00:00-05:00,68.37000274658203,69.02999877929688,68.0999984741211,68.45999908447266,52.235591888427734,23262700,0.0,0.0
2015-11-09 00:00:00-05:00,68.69999694824219,68.72000122070312,67.08000183105469,67.38999938964844,51.419185638427734,17143800,0.0,0.0
2015-11-10 00:00:00-05:00,67.19000244140625,67.8499984741211,66.93000030517578,67.68000030517578,51.64044952392578,13239700,0.0,0.0
2015-11-11 00:00:00-05:00,68.0999984741211,68.16999816894531,67.25,67.3499984741211,51.38865280151367,8513900,0.0,0.0
2015-11-12 00:00:00-05:00,66.86000061035156,66.9000015258789,65.94999694824219,66.0,50.35859680175781,13576900,0.0,0.0
2015-11-13 00:00:00-05:00,65.83999633789062,66.16999816894531,65.2300033569336,65.55999755859375,50.022884368896484,11837000,0.0,0.0
2015-11-16 00:00:00-05:00,65.45999908447266,66.58000183105469,65.16999816894531,66.51000213623047,50.747737884521484,11041100,0.0,0.0
2015-11-17 00:00:00-05:00,66.66999816894531,66.73999786376953,65.88999938964844,66.12999725341797,50.45779037475586,12354800,0.0,0.0
2015-11-18 00:00:00-05:00,66.4800033569336,67.55000305175781,66.37000274658203,67.44999694824219,51.464962005615234,12911400,0.0,0.0
2015-11-19 00:00:00-05:00,67.58000183105469,67.81999969482422,67.04000091552734,67.66000366210938,51.62519073486328,12839500,0.0,0.0
2015-11-20 00:00:00-05:00,67.98999786376953,68.11000061035156,67.37999725341797,67.54000091552734,51.53364181518555,11209600,0.0,0.0
2015-11-23 00:00:00-05:00,67.30999755859375,67.58000183105469,66.77999877929688,66.87999725341797,51.03005599975586,11339000,0.0,0.0
2015-11-24 00:00:00-05:00,66.16999816894531,67.13999938964844,66.04000091552734,66.77999877929688,50.95375061035156,10910000,0.0,0.0
2015-11-25 00:00:00-05:00,66.93000030517578,67.12000274658203,66.55000305175781,66.86000061035156,51.01478576660156,7772000,0.0,0.0
2015-11-27 00:00:00-05:00,67.0,67.33000183105469,66.63999938964844,67.16999816894531,51.25131607055664,4052500,0.0,0.0
2015-11-30 00:00:00-05:00,67.27999877929688,67.5199966430664,66.68000030517578,66.68000030517578,50.87744903564453,15147500,0.0,0.0
2015-12-01 00:00:00-05:00,67.33999633789062,67.83000183105469,66.98999786376953,67.61000061035156,51.58705139160156,12708800,0.0,0.0
2015-12-02 00:00:00-05:00,67.83000183105469,67.87999725341797,66.4800033569336,66.66000366210938,50.86219787597656,13440900,0.0,0.0
2015-12-03 00:00:00-05:00,66.83000183105469,67.02999877929688,65.58000183105469,65.80000305175781,50.20600509643555,14626900,0.0,0.0
2015-12-04 00:00:00-05:00,66.0999984741211,68.0,66.02999877929688,67.88999938964844,51.80068588256836,17786000,0.0,0.0
2015-12-07 00:00:00-05:00,67.66000366210938,67.75,66.4000015258789,67.0,51.12160873413086,11686000,0.0,0.0
2015-12-08 00:00:00-05:00,66.25,66.95999908447266,65.69999694824219,65.95999908447266,50.32807159423828,13084500,0.0,0.0
2015-12-09 00:00:00-05:00,65.61000061035156,66.58000183105469,65.04000091552734,65.45999908447266,49.94655990600586,16770200,0.0,0.0
2015-12-10 00:00:00-05:00,65.54000091552734,66.5,65.08000183105469,65.61000061035156,50.0610237121582,12839000,0.0,0.0
2015-12-11 00:00:00-05:00,64.80000305175781,65.16000366210938,63.5099983215332,64.06999969482422,48.885990142822266,17889300,0.0,0.0
2015-12-14 00:00:00-05:00,64.2300033569336,64.76000213623047,63.599998474121094,64.2699966430664,49.03859329223633,17638200,0.0,0.0
2015-12-15 00:00:00-05:00,65.06999969482422,66.6500015258789,65.06999969482422,66.0999984741211,50.43490982055664,18126600,0.0,0.0
2015-12-16 00:00:00-05:00,66.91000366210938,67.73999786376953,65.91000366210938,67.52999877929688,51.526023864746094,21720000,0.0,0.0
2015-12-17 00:00:00-05:00,67.9000015258789,68.0,66.08000183105469,66.27999877929688,50.572235107421875,18122100,0.0,0.0
2015-12-18 00:00:00-05:00,65.97000122070312,65.97000122070312,64.4000015258789,64.4000015258789,49.137794494628906,23819600,0.0,0.0
2015-12-21 00:00:00-05:00,65.0199966430664,65.55999755859375,64.83000183105469,65.54000091552734,50.007625579833984,18869300,0.0,0.0
2015-12-22 00:00:00-05:00,65.91999816894531,66.0,64.9800033569336,65.68000030517578,50.11444091796875,12149500,0.0,0.0
2015-12-23 00:00:00-05:00,66.12000274658203,66.8499984741211,66.05000305175781,66.7300033569336,50.915611267089844,12524500,0.0,0.0
2015-12-24 00:00:00-05:00,66.62000274658203,66.88999938964844,66.31999969482422,66.5999984741211,50.81640625,4468200,0.0,0.0
2015-12-28 00:00:00-05:00,66.29000091552734,66.44999694824219,65.70999908447266,66.37999725341797,50.648529052734375,6610600,0.0,0.0
2015-12-29 00:00:00-05:00,66.83999633789062,67.30000305175781,66.73999786376953,67.06999969482422,51.175025939941406,9820800,0.0,0.0
2015-12-30 00:00:00-05:00,67.04000091552734,67.05000305175781,66.44999694824219,66.58999633789062,50.80879211425781,7190700,0.0,0.0
2015-12-31 00:00:00-05:00,66.19000244140625,66.77999877929688,66.0,66.02999877929688,50.38148880004883,14654300,0.0,0.0
2016-01-04 00:00:00-05:00,63.95000076293945,64.05999755859375,63.0099983215332,63.619998931884766,48.86827850341797,25393200,0.44,0.0
2016-01-05 00:00:00-05:00,63.70000076293945,64.12999725341797,63.040000915527344,63.72999954223633,48.952781677246094,16566700,0.0,0.0
2016-01-06 00:00:00-05:00,62.720001220703125,63.130001068115234,62.34000015258789,62.810001373291016,48.246097564697266,22961500,0.0,0.0
2016-01-07 00:00:00-05:00,61.459999084472656,62.0,60.08000183105469,60.27000045776367,46.2950439453125,27630900,0.0,0.0
2016-01-08 00:00:00-05:00,61.130001068115234,61.27000045776367,58.849998474121094,58.91999816894531,45.258079528808594,22373300,0.0,0.0
2016-01-11 00:00:00-05:00,58.83000183105469,59.220001220703125,58.040000915527344,58.83000183105469,45.18894577026367,20925500,0.0,0.0
2016-01-12 00:00:00-05:00,59.45000076293945,59.560001373291016,58.099998474121094,58.959999084472656,45.2888069152832,22971600,0.0,0.0
2016-01-13 00:00:00-05:00,59.459999084472656,59.68000030517578,56.90999984741211,57.34000015258789,44.044429779052734,28808100,0.0,0.0
2016-01-14 00:00:00-05:00,58.15999984741211,59.380001068115234,57.290000915527344,58.20000076293945,44.70502471923828,31296300,0.0,0.0
2016-01-15 00:00:00-05:00,56.45000076293945,57.56999969482422,56.220001220703125,57.040000915527344,43.814002990722656,38131700,0.0,0.0
2016-01-19 00:00:00-05:00,57.72999954223633,57.970001220703125,56.5099983215332,57.0099983215332,43.79093933105469,22818900,0.0,0.0
2016-01-20 00:00:00-05:00,55.630001068115234,56.18000030517578,54.65999984741211,55.5099983215332,42.63875961303711,34646100,0.0,0.0
2016-01-21 00:00:00-05:00,55.7400016784668,56.52000045776367,55.060001373291016,55.25,42.439048767089844,31301100,0.0,0.0
2016-01-22 00:00:00-05:00,56.439998626708984,57.15999984741211,56.29999923706055,56.95000076293945,43.744869232177734,22732200,0.0,0.0
2016-01-25 00:00:00-05:00,56.47999954223633,56.849998474121094,55.599998474121094,55.65999984741211,42.75398254394531,21114400,0.0,0.0
